date,portfolio_value
2015-11-06,1964725.8011533234
2015-11-09,1956367.7394894967
2015-11-10,1936894.3796371506
2015-11-13,1924975.5994452715
2015-11-16,1916786.5334835155
2015-11-17,1916737.7895674552
2015-11-18,1901876.1542659195
2015-11-19,1930796.680364877
2015-11-20,1942195.789372988
2015-11-23,1948261.9482901094
2015-11-24,1932249.030948793
2015-11-26,1905814.419635725
2015-11-27,1911033.1324229883
2015-11-30,1906709.0721315874
2015-12-01,1921983.93356311
2015-12-03,1912750.9362933151
2015-12-04,1906372.7585054818
2015-12-07,1891820.9313952532
2015-12-08,1887307.2115572586
2015-12-09,1865856.8643059349
2015-12-10,1877475.9892832616
2015-12-11,1869612.0690465292
2015-12-14,1876832.3134569032
2015-12-15,1880146.917518291
2015-12-16,1880800.8417320435
2015-12-17,1903848.5626956876
2015-12-18,1894058.3525135282
2015-12-21,1908497.7312389994
2015-12-22,1903266.3563257826
2015-12-23,1905613.7093183666
2015-12-24,1904858.813140945
2015-12-28,1908527.8844096535
2015-12-29,1914412.2938824783
2015-12-30,1913746.7442192137
2015-12-31,1921635.7685441456
2016-01-01,1923658.983394072
2016-01-05,1921379.5247643096
2016-01-06,1920699.1924508759
2016-01-07,1897311.9190028734
2016-01-08,1913915.8235662354
2016-01-11,1898233.9232892136
2016-01-12,1893690.6181631996
2016-01-13,1891610.2853159085
2016-01-14,1884403.6677730433
2016-01-15,1872935.1565486572
2016-01-18,1834187.4483753573
2016-01-19,1841161.5894663844
2016-01-20,1824922.9027552756
2016-01-21,1816746.5091600372
2016-01-22,1847174.1575428103
2016-01-25,1854811.087408024
2016-01-27,1871730.832859187
2016-01-28,1860619.294642014
2016-01-29,1874349.4794229176
2016-02-01,1876622.857226378
2016-02-03,1900887.0255914647
2016-02-04,1895268.5149299365
2016-02-05,1924388.629567727
2016-02-08,1897701.8842044158
2016-02-09,1864350.718587833
2016-02-10,1851241.0857240618
2016-02-11,1819395.7062635352
2016-02-12,1795438.0508386088
2016-02-15,1822903.4761465844
2016-02-16,1801599.6085812226
2016-02-17,1814672.5577425926
2016-02-18,1825268.7454816888
2016-02-19,1823781.6685567766
2016-02-22,1822845.4601245495
2016-02-23,1813161.6146515815
2016-02-24,1789077.0360644003
2016-02-25,1780133.0538238608
2016-02-26,1781629.0640164628
2016-02-29,1801304.741189961
2016-03-01,1836215.090249245
2016-03-03,1829540.0855540365
